2021-06-16,display,display video 360,emea,1496,25691,52.43%,16,53.33%
2021-06-17,display,display video 360,emea,2939,28630,58.43%,17,56.67%
2021-06-18,display,display video 360,emea,2101,30731,62.72%,18,60.00%
2021-06-19,display,display video 360,emea,1449,32180,65.67%,19,63.33%
2021-06-20,display,display video 360,emea,1665,33845,69.07%,20,66.67%
2021-06-21,display,display video 360,emea,2111,35956,73.38%,21,70.00%
2021-06-22,display,display video 360,emea,604,36560,74.61%,22,73.33%
2021-06-23,display,display video 360,emea,917,37477,76.48%,23,76.67%
2021-06-24,display,display video 360,emea,1020,38497,78.57%,24,80.00%
2021-06-25,display,display video 360,emea,1276,39773,81.17%,25,83.33%
2021-06-26,display,display video 360,emea,2800,42573,86.88%,26,86.67%
2021-06-27,display,display video 360,emea,1867,44440,90.69%,27,90.00%
2021-06-28,display,display video 360,emea,1346,45786,93.44%,28,93.33%
2021-06-29,display,display video 360,emea,449,46235,94.36%,29,96.67%
2021-06-30,display,display video 360,emea,2745,48980,99.96%,30,100.00%
2021-06-01,display,display video 360,na,1165,1165,2.38%,1,3.33%
2021-06-02,display,display video 360,na,2095,3260,6.65%,2,6.67%
2021-06-03,display,display video 360,na,1041,4301,8.78%,3,10.00%
2021-06-04,display,display video 360,na,557,4858,9.91%,4,13.33%
2021-06-05,display,display video 360,na,2116,6974,14.23%,5,16.67%
2021-06-06,display,display video 360,na,1622,8596,17.54%,6,20.00%
2021-06-07,display,display video 360,na,2921,11517,23.50%,7,23.33%
2021-06-08,display,display video 360,na,1706,13223,26.99%,8,26.67%
2021-06-09,display,display video 360,na,713,13936,28.44%,9,30.00%
2021-06-10,display,display video 360,na,1470,15406,31.44%,10,33.33%
2021-06-11,display,display video 360,na,2023,17429,35.57%,11,36.67%
2021-06-12,display,display video 360,na,1079,18508,37.77%,12,40.00%
2021-06-13,display,display video 360,na,1046,19554,39.91%,13,43.33%
2021-06-14,display,display video 360,na,2229,21783,44.46%,14,46.67%
2021-06-15,display,display video 360,na,2025,23808,48.59%,15,50.00%
2021-06-16,display,display video 360,na,1172,24980,50.98%,16,53.33%
2021-06-17,display,display video 360,na,1070,26050,53.16%,17,56.67%
2021-06-18,display,display video 360,na,1388,27438,56.00%,18,60.00%
2021-06-19,display,display video 360,na,1076,28514,58.19%,19,63.33%
2021-06-20,display,display video 360,na,2898,31412,64.11%,20,66.67%
2021-06-21,display,display video 360,na,2157,33569,68.51%,21,70.00%
2021-06-22,display,display video 360,na,1633,35202,71.84%,22,73.33%
2021-06-23,display,display video 360,na,2263,37465,76.46%,23,76.67%
2021-06-24,display,display video 360,na,2134,39599,80.81%,24,80.00%
2021-06-25,display,display video 360,na,1501,41100,83.88%,25,83.33%
2021-06-26,display,display video 360,na,403,41503,84.70%,26,86.67%
2021-06-27,display,display video 360,na,1257,42760,87.27%,27,90.00%
2021-06-28,display,display video 360,na,720,43480,88.73%,28,93.33%
2021-06-29,display,display video 360,na,2945,46425,94.74%,29,96.67%
2021-06-30,display,display video 360,na,1672,48097,98.16%,30,100.00%
2021-06-01,search,google-ads,apac,2352,2352,2.26%,1,3.33%
2021-06-02,search,google-ads,apac,698,3050,2.92%,2,6.67%
2021-06-03,search,google-ads,apac,2370,5420,5.20%,3,10.00%
2021-06-04,search,google-ads,apac,6269,11689,11.21%,4,13.33%
2021-06-05,search,google-ads,apac,6704,18393,17.63%,5,16.67%
2021-06-06,search,google-ads,apac,6996,25389,24.34%,6,20.00%
2021-06-07,search,google-ads,apac,2138,27527,26.39%,7,23.33%
2021-06-08,search,google-ads,apac,2495,30022,28.78%,8,26.67%
2021-06-09,search,google-ads,apac,1500,31522,30.22%,9,30.00%
2021-06-10,search,google-ads,apac,5723,37245,35.71%,10,33.33%
2021-06-11,search,google-ads,apac,5982,43227,41.44%,11,36.67%
2021-06-12,search,google-ads,apac,2341,45568,43.69%,12,40.00%
2021-06-13,search,google-ads,apac,5230,50798,48.70%,13,43.33%
2021-06-14,search,google-ads,apac,6707,57505,55.13%,14,46.67%
2021-06-15,search,google-ads,apac,2367,59872,57.40%,15,50.00%
2021-06-16,search,google-ads,apac,2479,62351,59.78%,16,53.33%
2021-06-17,search,google-ads,apac,3307,65658,62.95%,17,56.67%
2021-06-18,search,google-ads,apac,6782,72440,69.45%,18,60.00%
2021-06-19,search,google-ads,apac,755,73195,70.18%,19,63.33%
2021-06-20,search,google-ads,apac,563,73758,70.72%,20,66.67%
2021-06-21,search,google-ads,apac,4967,78725,75.48%,21,70.00%
2021-06-22,search,google-ads,apac,2005,80730,77.40%,22,73.33%
2021-06-23,search,google-ads,apac,1384,82114,78.73%,23,76.67%
2021-06-24,search,google-ads,apac,1327,83441,80.00%,24,80.00%
2021-06-25,search,google-ads,apac,523,83964,80.50%,25,83.33%
2021-06-26,search,google-ads,apac,6095,90059,86.35%,26,86.67%
2021-06-27,search,google-ads,apac,5966,96025,92.07%,27,90.00%
2021-06-28,search,google-ads,apac,595,96620,92.64%,28,93.33%
2021-06-29,search,google-ads,apac,5293,101913,97.71%,29,96.67%
2021-06-30,search,google-ads,apac,2385,104298,100.00%,30,100.00%
2021-06-01,search,google-ads,emea,6487,6487,2.55%,1,3.33%
2021-06-02,search,google-ads,emea,898,7385,2.91%,2,6.67%
2021-06-03,search,google-ads,emea,660,8045,3.17%,3,10.00%
2021-06-04,search,google-ads,emea,5356,13401,5.28%,4,13.33%
2021-06-05,search,google-ads,emea,3780,17181,6.77%,5,16.67%
2021-06-06,search,google-ads,emea,6808,23989,9.45%,6,20.00%
2021-06-07,search,google-ads,emea,6397,30386,11.97%,7,23.33%
2021-06-08,search,google-ads,emea,3822,34208,13.47%,8,26.67%
2021-06-09,search,google-ads,emea,6119,40327,15.88%,9,30.00%
2021-06-10,search,google-ads,emea,3658,43985,17.32%,10,33.33%
2021-06-11,search,google-ads,emea,5558,49543,19.51%,11,36.67%
2021-06-12,search,google-ads,emea,1057,50600,19.93%,12,40.00%
2021-06-13,search,google-ads,emea,1883,52483,20.67%,13,43.33%
2021-06-14,search,google-ads,emea,2948,55431,21.83%,14,46.67%
2021-06-15,search,google-ads,emea,1654,57085,22.48%,15,50.00%
2021-06-16,search,google-ads,emea,2524,59609,23.48%,16,53.33%
2021-06-17,search,google-ads,emea,2599,62208,24.50%,17,56.67%
2021-06-18,search,google-ads,emea,4085,66293,26.11%,18,60.00%
2021-06-19,search,google-ads,emea,5067,71360,28.10%,19,63.33%
2021-06-20,search,google-ads,emea,2327,73687,29.02%,20,66.67%
2021-06-21,search,google-ads,emea,39876,113563,44.73%,21,70.00%
2021-06-22,search,google-ads,emea,36347,149910,59.04%,22,73.33%
2021-06-23,search,google-ads,emea,35132,185042,72.88%,23,76.67%
2021-06-24,search,google-ads,emea,39924,224966,88.60%,24,80.00%
2021-06-25,search,google-ads,emea,4516,229482,90.38%,25,83.33%
2021-06-26,search,google-ads,emea,4151,233633,92.01%,26,86.67%
2021-06-27,search,google-ads,emea,5063,238696,94.01%,27,90.00%
2021-06-28,search,google-ads,emea,3172,241868,95.26%,28,93.33%
2021-06-29,search,google-ads,emea,5612,247480,97.47%,29,96.67%
2021-06-30,search,google-ads,emea,6421,253901,100.00%,30,100.00%
2021-06-01,social,facebook,emea,2544,2544,1.67%,1,3.33%
2021-06-02,social,facebook,emea,6964,9508,6.26%,2,6.67%
2021-06-03,social,facebook,emea,6597,16105,10.60%,3,10.00%
2021-06-04,social,facebook,emea,1160,17265,11.36%,4,13.33%
2021-06-05,social,facebook,emea,1368,18633,12.26%,5,16.67%
2021-06-06,social,facebook,emea,6333,24966,16.43%,6,20.00%
2021-06-07,social,facebook,emea,1081,26047,17.14%,7,23.33%
2021-06-08,social,facebook,emea,5239,31286,20.58%,8,26.67%
2021-06-09,social,facebook,emea,5376,36662,24.12%,9,30.00%
2021-06-10,social,facebook,emea,1569,38231,25.15%,10,33.33%
2021-06-11,social,facebook,emea,8177,46408,30.53%,11,36.67%
2021-06-12,social,facebook,emea,6335,52743,34.70%,12,40.00%
2021-06-13,social,facebook,emea,9646,62389,41.05%,13,43.33%
2021-06-14,social,facebook,emea,3962,66351,43.65%,14,46.67%
2021-06-15,social,facebook,emea,3894,70245,46.21%,15,50.00%
2021-06-16,social,facebook,emea,9131,79376,52.22%,16,53.33%
2021-06-17,social,facebook,emea,2765,82141,54.04%,17,56.67%
2021-06-18,social,facebook,emea,9220,91361,60.11%,18,60.00%
2021-06-19,social,facebook,emea,2912,94273,62.02%,19,63.33%
2021-06-20,social,facebook,emea,9553,103826,68.31%,20,66.67%
2021-06-21,social,facebook,emea,1404,105230,69.23%,21,70.00%
2021-06-22,social,facebook,emea,8880,114110,75.07%,22,73.33%
2021-06-23,social,facebook,emea,5318,119428,78.57%,23,76.67%
2021-06-24,social,facebook,emea,5257,124685,82.03%,24,80.00%
2021-06-25,social,facebook,emea,3448,128133,84.30%,25,83.33%
2021-06-26,social,facebook,emea,8054,136187,89.60%,26,86.67%
2021-06-27,social,facebook,emea,1628,137815,90.67%,27,90.00%
2021-06-28,social,facebook,emea,4017,141832,93.31%,28,93.33%
2021-06-29,social,facebook,emea,1913,143745,94.57%,29,96.67%
2021-06-30,social,facebook,emea,9225,152970,100.64%,30,100.00%
2021-06-01,social,facebook,north america,1288,1288,0.85%,1,3.33%
2021-06-02,social,facebook,north america,7358,8646,5.73%,2,6.67%
2021-06-03,social,facebook,north america,4996,13642,9.03%,3,10.00%
2021-06-04,social,facebook,north america,9405,23047,15.26%,4,13.33%
2021-06-05,social,facebook,north america,6447,29494,19.53%,5,16.67%
2021-06-06,social,facebook,north america,6481,35975,23.82%,6,20.00%
2021-06-07,social,facebook,north america,1445,37420,24.78%,7,23.33%
2021-06-08,social,facebook,north america,7188,44608,29.54%,8,26.67%
2021-06-09,social,facebook,north america,2849,47457,31.43%,9,30.00%
2021-06-10,social,facebook,north america,2839,50296,33.31%,10,33.33%
2021-06-11,social,facebook,north america,8723,59019,39.09%,11,36.67%
2021-06-12,social,facebook,north america,1478,60497,40.06%,12,40.00%
2021-06-13,social,facebook,north america,7013,67510,44.71%,13,43.33%
2021-06-14,social,facebook,north america,1472,68982,45.68%,14,46.67%
2021-06-15,social,facebook,north america,8667,77649,51.42%,15,50.00%
2021-06-16,social,facebook,north america,1722,79371,52.56%,16,53.33%
2021-06-17,social,facebook,north america,2839,82210,54.44%,17,56.67%
2021-06-18,social,facebook,north america,5924,88134,58.37%,18,60.00%
2021-06-19,social,facebook,north america,8747,96881,64.16%,19,63.33%
2021-06-20,social,facebook,north america,1834,98715,65.37%,20,66.67%
2021-06-21,social,facebook,north america,9903,108618,71.93%,21,70.00%
2021-06-22,social,facebook,north america,6928,115546,76.52%,22,73.33%
2021-06-23,social,facebook,north america,2604,118150,78.25%,23,76.67%
2021-06-24,social,facebook,north america,9615,127765,84.61%,24,80.00%
2021-06-25,social,facebook,north america,8721,136486,90.39%,25,83.33%
2021-06-26,social,facebook,north america,4395,140881,93.30%,26,86.67%
2021-06-27,social,facebook,north america,2319,143200,94.83%,27,90.00%
2021-06-28,social,facebook,north america,1229,144429,95.65%,28,93.33%
2021-06-29,social,facebook,north america,1647,146076,96.74%,29,96.67%
2021-06-30,social,facebook,north america,5244,151320,100.21%,30,100.00%
2021-07-01,search,google-ads,apac,6176,6176,5.00%,1,3.23%
2021-07-02,search,google-ads,apac,5387,11563,9.36%,2,6.45%
2021-07-03,search,google-ads,apac,3802,15365,12.43%,3,9.68%
2021-07-04,search,google-ads,apac,1958,17323,14.02%,4,12.90%
2021-07-05,search,google-ads,apac,4574,21897,17.72%,5,16.13%
2021-07-06,search,google-ads,apac,867,22764,18.42%,6,19.35%
2021-07-07,search,google-ads,apac,3284,26048,21.07%,7,22.58%
2021-07-08,search,google-ads,apac,4508,30556,24.72%,8,25.81%
2021-07-09,search,google-ads,apac,4187,34743,28.11%,9,29.03%
2021-07-10,search,google-ads,apac,3816,38559,31.20%,10,32.26%
2021-07-11,search,google-ads,apac,2324,40883,33.08%,11,35.48%
2021-07-12,search,google-ads,apac,6604,47487,38.42%,12,38.71%
2021-07-13,search,google-ads,apac,3265,50752,41.06%,13,41.94%
2021-07-14,search,google-ads,apac,5176,55928,45.25%,14,45.16%
2021-07-15,search,google-ads,apac,6439,62367,50.46%,15,48.39%
2021-07-16,search,google-ads,apac,6757,69124,55.93%,16,51.61%
2021-07-17,search,google-ads,apac,6378,75502,61.09%,17,54.84%
2021-07-18,search,google-ads,apac,945,76447,61.85%,18,58.06%
2021-07-19,search,google-ads,apac,3252,79699,64.48%,19,61.29%
2021-07-20,search,google-ads,apac,4523,84222,68.14%,20,64.52%
2021-07-21,search,google-ads,apac,2793,87015,70.40%,21,67.74%
2021-07-22,search,google-ads,apac,4814,91829,74.30%,22,70.97%
2021-07-23,search,google-ads,apac,1389,93218,75.42%,23,74.19%
2021-07-24,search,google-ads,apac,2429,95647,77.38%,24,77.42%
2021-07-25,search,google-ads,apac,2277,97924,79.23%,25,80.65%
2021-07-26,search,google-ads,apac,6468,104392,84.46%,26,83.87%
2021-07-27,search,google-ads,apac,626,105018,84.97%,27,87.10%
2021-07-28,search,google-ads,apac,1116,106134,85.87%,28,90.32%
2021-07-29,search,google-ads,apac,4297,110431,89.35%,29,93.55%
2021-07-30,search,google-ads,apac,6866,117297,94.90%,30,96.77%
2021-07-31,search,google-ads,apac,6303,123600,100.00%,31,100.00%
2021-07-01,search,google-ads,emea,880,880,0.67%,1,3.23%
2021-07-02,search,google-ads,emea,4916,5796,4.44%,2,6.45%
2021-07-03,search,google-ads,emea,6538,12334,9.45%,3,9.68%
2021-07-04,search,google-ads,emea,6376,18710,14.34%,4,12.90%
2021-07-05,search,google-ads,emea,1049,19759,15.14%,5,16.13%
2021-07-06,search,google-ads,emea,3960,23719,18.17%,6,19.35%
2021-07-07,search,google-ads,emea,6203,29922,22.93%,7,22.58%
2021-07-08,search,google-ads,emea,3472,33394,25.59%,8,25.81%
2021-07-09,search,google-ads,emea,1403,34797,26.66%,9,29.03%
2021-07-10,search,google-ads,emea,5575,40372,30.93%,10,32.26%
2021-07-11,search,google-ads,emea,4512,44884,34.39%,11,35.48%
2021-07-12,search,google-ads,emea,5048,49932,38.26%,12,38.71%
2021-07-13,search,google-ads,emea,1979,51911,39.78%,13,41.94%
2021-07-14,search,google-ads,emea,6127,58038,44.47%,14,45.16%
2021-07-15,search,google-ads,emea,6803,64841,49.68%,15,48.39%
2021-07-16,search,google-ads,emea,1722,66563,51.00%,16,51.61%
2021-07-17,search,google-ads,emea,1188,67751,51.91%,17,54.84%
2021-07-18,search,google-ads,emea,5316,73067,55.99%,18,58.06%
2021-07-19,search,google-ads,emea,3524,76591,58.69%,19,61.29%
2021-07-20,search,google-ads,emea,4041,80632,61.78%,20,64.52%
2021-07-21,search,google-ads,emea,1087,81719,62.62%,21,67.74%
2021-07-22,search,google-ads,emea,5078,86797,66.51%,22,70.97%
2021-07-23,search,google-ads,emea,6965,93762,71.84%,23,74.19%
2021-07-24,search,google-ads,emea,3428,97190,74.47%,24,77.42%
2021-07-25,search,google-ads,emea,2151,99341,76.12%,25,80.65%
2021-07-26,search,google-ads,emea,4632,103973,79.67%,26,83.87%
2021-07-27,search,google-ads,emea,5615,109588,83.97%,27,87.10%
2021-07-28,search,google-ads,emea,5884,115472,88.48%,28,90.32%
2021-07-29,search,google-ads,emea,6007,121479,93.08%,29,93.55%
2021-07-30,search,google-ads,emea,2728,124207,95.17%,30,96.77%
2021-07-31,search,google-ads,emea,6299,130506,100.00%,31,100.00%
2021-07-01,social,facebook,emea,2344,2344,1.53%,1,3.23%
2021-07-02,social,facebook,emea,4567,6911,4.52%,2,6.45%
2021-07-03,social,facebook,emea,2393,9304,6.08%,3,9.68%
2021-07-04,social,facebook,emea,7848,17152,11.21%,4,12.90%
2021-07-05,social,facebook,emea,2864,20016,13.08%,5,16.13%
2021-07-06,social,facebook,emea,7252,27268,17.82%,6,19.35%
2021-07-07,social,facebook,emea,5699,32967,21.55%,7,22.58%
2021-07-08,social,facebook,emea,1247,34214,22.36%,8,25.81%
2021-07-09,social,facebook,emea,7198,41412,27.07%,9,29.03%
2021-07-10,social,facebook,emea,5859,47271,30.90%,10,32.26%
2021-07-11,social,facebook,emea,1957,49228,32.18%,11,35.48%
2021-07-12,social,facebook,emea,8902,58130,37.99%,12,38.71%
2021-07-13,social,facebook,emea,3636,61766,40.37%,13,41.94%
2021-07-14,social,facebook,emea,4344,66110,43.21%,14,45.16%
2021-07-15,social,facebook,emea,1426,67536,44.14%,15,48.39%
2021-07-16,social,facebook,emea,4515,72051,47.09%,16,51.61%
2021-07-17,social,facebook,emea,3182,75233,49.17%,17,54.84%
2021-07-18,social,facebook,emea,5779,81012,52.95%,18,58.06%
2021-07-19,social,facebook,emea,9916,90928,59.43%,19,61.29%
2021-07-20,social,facebook,emea,8451,99379,64.95%,20,64.52%
2021-07-21,social,facebook,emea,8303,107682,70.38%,21,67.74%
2021-07-22,social,facebook,emea,4731,112413,73.47%,22,70.97%
2021-07-23,social,facebook,emea,2782,115195,75.29%,23,74.19%
2021-07-24,social,facebook,emea,5954,121149,79.18%,24,77.42%
2021-07-25,social,facebook,emea,2299,123448,80.68%,25,80.65%
2021-07-26,social,facebook,emea,8471,131919,86.22%,26,83.87%
2021-07-27,social,facebook,emea,1170,133089,86.99%,27,87.10%
2021-07-28,social,facebook,emea,2318,135407,88.50%,28,90.32%
2021-07-29,social,facebook,emea,9426,144833,94.66%,29,93.55%
2021-07-30,social,facebook,emea,7830,152663,99.78%,30,96.77%
2021-07-31,social,facebook,emea,1278,153941,100.62%,31,100.00%
2021-07-01,social,facebook,north america,9084,9084,5.51%,1,3.23%
2021-07-02,social,facebook,north america,8812,17896,10.85%,2,6.45%
2021-07-03,social,facebook,north america,2249,20145,12.21%,3,9.68%
2021-07-04,social,facebook,north america,1612,21757,13.19%,4,12.90%
2021-07-05,social,facebook,north america,7661,29418,17.83%,5,16.13%
2021-07-06,social,facebook,north america,7219,36637,22.20%,6,19.35%
2021-07-07,social,facebook,north america,5409,42046,25.48%,7,22.58%
2021-07-08,social,facebook,north america,5174,47220,28.62%,8,25.81%
2021-07-09,social,facebook,north america,3188,50408,30.55%,9,29.03%
2021-07-10,social,facebook,north america,6727,57135,34.63%,10,32.26%
2021-07-11,social,facebook,north america,4708,61843,37.48%,11,35.48%
2021-07-12,social,facebook,north america,5845,67688,41.02%,12,38.71%
2021-07-13,social,facebook,north america,9670,77358,46.88%,13,41.94%
2021-07-14,social,facebook,north america,9988,87346,52.94%,14,45.16%
2021-07-15,social,facebook,north america,1061,88407,53.58%,15,48.39%
2021-07-16,social,facebook,north america,1928,90335,54.75%,16,51.61%
2021-07-17,social,facebook,north america,8727,99062,60.04%,17,54.84%
2021-07-18,social,facebook,north america,7873,106935,64.81%,18,58.06%
2021-07-19,social,facebook,north america,1959,108894,66.00%,19,61.29%
2021-07-20,social,facebook,north america,5853,114747,69.54%,20,64.52%
2021-07-21,social,facebook,north america,9038,123785,75.02%,21,67.74%
2021-07-22,social,facebook,north america,7923,131708,79.82%,22,70.97%
2021-07-23,social,facebook,north america,1139,132847,80.51%,23,74.19%
2021-07-24,social,facebook,north america,1997,134844,81.72%,24,77.42%
2021-07-25,social,facebook,north america,1177,136021,82.44%,25,80.65%
2021-07-26,social,facebook,north america,3017,139038,84.27%,26,83.87%
2021-07-27,social,facebook,north america,6982,146020,88.50%,27,87.10%
2021-07-28,social,facebook,north america,4752,150772,91.38%,28,90.32%
2021-07-29,social,facebook,north america,7480,158252,95.91%,29,93.55%
2021-07-30,social,facebook,north america,3513,161765,98.04%,30,96.77%
2021-07-31,social,facebook,north america,3426,165191,100.12%,31,100.00%
2021-08-01,display,display video 360,apac,1920,1920,3.43%,1,3.23%
2021-08-02,display,display video 360,apac,1977,3897,6.96%,2,6.45%
2021-08-03,display,display video 360,apac,2628,6525,11.65%,3,9.68%
2021-08-04,display,display video 360,apac,645,7170,12.80%,4,12.90%
2021-08-05,display,display video 360,apac,1630,8800,15.71%,5,16.13%
2021-08-06,display,display video 360,apac,958,9758,17.43%,6,19.35%
2021-08-07,display,display video 360,apac,2912,12670,22.63%,7,22.58%
2021-08-08,display,display video 360,apac,1259,13929,24.87%,8,25.81%
2021-08-09,display,display video 360,apac,2006,15935,28.46%,9,29.03%
2021-08-10,display,display video 360,apac,2859,18794,33.56%,10,32.26%
2021-08-11,display,display video 360,apac,537,19331,34.52%,11,35.48%
2021-08-12,display,display video 360,apac,902,20233,36.13%,12,38.71%
2021-08-13,display,display video 360,apac,1568,21801,38.93%,13,41.94%
2021-08-14,display,display video 360,apac,1641,23442,41.86%,14,45.16%
2021-08-15,display,display video 360,apac,1390,24832,44.34%,15,48.39%
2021-08-16,display,display video 360,apac,2671,27503,49.11%,16,51.61%
2021-08-17,display,display video 360,apac,2857,30360,54.21%,17,54.84%
2021-08-18,display,display video 360,apac,2602,32962,58.86%,18,58.06%
2021-08-19,display,display video 360,apac,734,33696,60.17%,19,61.29%
2021-08-20,display,display video 360,apac,1826,35522,63.43%,20,64.52%
2021-08-21,display,display video 360,apac,628,36150,64.55%,21,67.74%
2021-08-22,display,display video 360,apac,1690,37840,67.57%,22,70.97%
2021-08-23,display,display video 360,apac,2524,40364,72.08%,23,74.19%
2021-08-24,display,display video 360,apac,2726,43090,76.95%,24,77.42%
2021-08-25,display,display video 360,apac,1196,44286,79.08%,25,80.65%
2021-08-26,display,display video 360,apac,2924,47210,84.30%,26,83.87%
2021-08-27,display,display video 360,apac,844,48054,85.81%,27,87.10%
2021-08-28,display,display video 360,apac,2476,50530,90.23%,28,90.32%
2021-08-29,display,display video 360,apac,1845,52375,93.53%,29,93.55%
2021-08-30,display,display video 360,apac,1976,54351,97.06%,30,96.77%
2021-08-31,display,display video 360,apac,1286,55637,99.35%,31,100.00%
2021-08-01,display,display video 360,emea,2737,2737,5.82%,1,3.23%
2021-08-02,display,display video 360,emea,2354,5091,10.83%,2,6.45%
2021-08-03,display,display video 360,emea,648,5739,12.21%,3,9.68%
2021-08-04,display,display video 360,emea,711,6450,13.72%,4,12.90%
2021-08-05,display,display video 360,emea,1155,7605,16.18%,5,16.13%
2021-08-06,display,display video 360,emea,2513,10118,21.53%,6,19.35%
2021-08-07,display,display video 360,emea,1083,11201,23.83%,7,22.58%
2021-08-08,display,display video 360,emea,1058,12259,26.08%,8,25.81%
2021-08-09,display,display video 360,emea,1167,13426,28.57%,9,29.03%
2021-08-10,display,display video 360,emea,556,13982,29.75%,10,32.26%
2021-08-11,display,display video 360,emea,2266,16248,34.57%,11,35.48%
2021-08-12,display,display video 360,emea,1044,17292,36.79%,12,38.71%
2021-08-13,display,display video 360,emea,2036,19328,41.12%,13,41.94%
2021-08-14,display,display video 360,emea,1994,21322,45.37%,14,45.16%
2021-08-15,display,display video 360,emea,2637,23959,50.98%,15,48.39%
2021-08-16,display,display video 360,emea,2669,26628,56.66%,16,51.61%
2021-08-17,display,display video 360,emea,1165,27793,59.13%,17,54.84%
2021-08-18,display,display video 360,emea,998,28791,61.26%,18,58.06%
2021-08-19,display,display video 360,emea,1706,30497,64.89%,19,61.29%
2021-08-20,display,display video 360,emea,506,31003,65.96%,20,64.52%
2021-08-21,display,display video 360,emea,1627,32630,69.43%,21,67.74%
2021-08-22,display,display video 360,emea,626,33256,70.76%,22,70.97%
2021-08-23,display,display video 360,emea,414,33670,71.64%,23,74.19%
2021-08-24,display,display video 360,emea,2569,36239,77.10%,24,77.42%
2021-08-25,display,display video 360,emea,560,36799,78.30%,25,80.65%
2021-08-26,display,display video 360,emea,586,37385,79.54%,26,83.87%
2021-08-27,display,display video 360,emea,631,38016,80.89%,27,87.10%
2021-08-28,display,display video 360,emea,2523,40539,86.25%,28,90.32%
2021-08-29,display,display video 360,emea,275,40814,86.84%,29,93.55%
2021-08-30,display,display video 360,emea,2784,43598,92.76%,30,96.77%
2021-08-31,display,display video 360,emea,2903,46501,98.94%,31,100.00%
2021-08-01,display,display video 360,na,2994,2994,5.87%,1,3.23%
2021-08-02,display,display video 360,na,546,3540,6.94%,2,6.45%
2021-08-03,display,display video 360,na,2183,5723,11.22%,3,9.68%
2021-08-04,display,display video 360,na,891,6614,12.97%,4,12.90%
2021-08-05,display,display video 360,na,2464,9078,17.80%,5,16.13%
2021-08-06,display,display video 360,na,768,9846,19.31%,6,19.35%
2021-08-07,display,display video 360,na,263,10109,19.82%,7,22.58%
2021-08-08,display,display video 360,na,1537,11646,22.84%,8,25.81%
2021-08-09,display,display video 360,na,2505,14151,27.75%,9,29.03%
2021-08-10,display,display video 360,na,325,14476,28.38%,10,32.26%
2021-08-11,display,display video 360,na,1221,15697,30.78%,11,35.48%
2021-08-12,display,display video 360,na,2901,18598,36.47%,12,38.71%
2021-08-13,display,display video 360,na,882,19480,38.20%,13,41.94%
2021-08-14,display,display video 360,na,1656,21136,41.44%,14,45.16%
2021-08-15,display,display video 360,na,1194,22330,43.78%,15,48.39%
2021-08-16,display,display video 360,na,2395,24725,48.48%,16,51.61%
2021-08-17,display,display video 360,na,1032,25757,50.50%,17,54.84%
2021-08-18,display,display video 360,na,2067,27824,54.56%,18,58.06%
2021-08-19,display,display video 360,na,2224,30048,58.92%,19,61.29%
2021-08-20,display,display video 360,na,2635,32683,64.08%,20,64.52%
2021-08-21,display,display video 360,na,1172,33855,66.38%,21,67.74%
2021-08-22,display,display video 360,na,667,34522,67.69%,22,70.97%
2021-08-23,display,display video 360,na,2799,37321,73.18%,23,74.19%
2021-08-24,display,display video 360,na,1869,39190,76.84%,24,77.42%
2021-08-25,display,display video 360,na,771,39961,78.35%,25,80.65%
2021-08-26,display,display video 360,na,1446,41407,81.19%,26,83.87%
2021-08-27,display,display video 360,na,2892,44299,86.86%,27,87.10%
2021-08-28,display,display video 360,na,972,45271,88.77%,28,90.32%
2021-08-29,display,display video 360,na,308,45579,89.37%,29,93.55%
2021-08-30,display,display video 360,na,2518,48097,94.31%,30,96.77%
2021-08-31,display,display video 360,na,1947,50044,98.13%,31,100.00%
2021-08-01,search,google-ads,apac,1434,1434,1.34%,1,3.23%
2021-08-02,search,google-ads,apac,2259,3693,3.46%,2,6.45%
2021-08-03,search,google-ads,apac,6138,9831,9.21%,3,9.68%
2021-08-04,search,google-ads,apac,5475,15306,14.35%,4,12.90%
2021-08-05,search,google-ads,apac,1080,16386,15.36%,5,16.13%
2021-08-06,search,google-ads,apac,3377,19763,18.52%,6,19.35%
2021-08-07,search,google-ads,apac,5384,25147,23.57%,7,22.58%
2021-08-08,search,google-ads,apac,4782,29929,28.05%,8,25.81%
2021-08-09,search,google-ads,apac,2029,31958,29.95%,9,29.03%
2021-08-10,search,google-ads,apac,5887,37845,35.47%,10,32.26%
2021-08-11,search,google-ads,apac,2277,40122,37.61%,11,35.48%
2021-08-12,search,google-ads,apac,3991,44113,41.35%,12,38.71%
2021-08-13,search,google-ads,apac,4641,48754,45.70%,13,41.94%
2021-08-14,search,google-ads,apac,3327,52081,48.82%,14,45.16%
2021-08-15,search,google-ads,apac,1829,53910,50.53%,15,48.39%
2021-08-16,search,google-ads,apac,2709,56619,53.07%,16,51.61%
2021-08-17,search,google-ads,apac,4728,61347,57.50%,17,54.84%
2021-08-18,search,google-ads,apac,3295,64642,60.59%,18,58.06%
2021-08-19,search,google-ads,apac,513,65155,61.07%,19,61.29%
2021-08-20,search,google-ads,apac,4804,69959,65.57%,20,64.52%
2021-08-21,search,google-ads,apac,838,70797,66.36%,21,67.74%
2021-08-22,search,google-ads,apac,2564,73361,68.76%,22,70.97%
2021-08-23,search,google-ads,apac,746,74107,69.46%,23,74.19%
2021-08-24,search,google-ads,apac,2591,76698,71.89%,24,77.42%
